Hips, 0, 0, 0
Spine, -0.0231, 13.1570, 0.9574
Spine1, -0.0000, 9.8947, 0.0727
Spine2, -0.0000, 10.5000, -0.0582
Neck, -0.0000, 26.7763, -4.6912
Head, -0.0000, 14.0632, 3.4493
Head_End, -0.0000, 19.6452, 2.6116
LeftShoulder, 7.9804, 21.8864, -6.2665
LeftArm, 10.6774, -5.4785, -0.0781
LeftForeArm, 27.5678, 0.0001, -0.0000
LeftHand, 27.5043, 0.0000, -0.0000
LeftHand_End, 13.3156, 0.0000, -0.0000
RightShoulder, -7.9804, 21.8868, -6.2664
RightArm, -10.6774, -5.4793, -0.0781
RightForeArm, -27.5678, -0.0010, 0.0000
RightHand, -27.5042, -0.0010, -0.0000
RightHand_End, -13.5233, -0.0005, -0.0000
LeftUpLeg, 10.1213, -5.3167, 0.1630
LeftLeg, 0.0000, -40.8543, 0.2385
LeftFoot, 0.0000, -52.0563, -3.0581
LeftToeBase, 1.1691, -9.3547, 13.7845
LeftToeBase_End, 0.5170, -0.0049, 8.3123
RightUpLeg, -10.1213, -5.3165, 0.1630
RightLeg, 0.0000, -40.8545, 0.2376
RightFoot, -0.0000, -52.0563, -3.0573
RightToeBase, -1.1691, -9.3547, 13.7845
RightToeBase_End, -0.5170, -0.0049, 8.3119
