Hips, 0, 0, 0
Spine, -0.0009, 6.2923, 0.0907
Spine1, 0.0000, 7.3410, 0.1058
Spine2, 0.0000, 8.3897, 0.1209
Neck, 0.0000, 9.4384, 0.1360
Head, -0.0000, 9.2283, 3.0157
Head_End, 0.0000, 55.2765, -0.0000
LeftShoulder, 2.9568, 8.2686, 0.1531
LeftArm, 5.9910, -2.3496, 0.0343
LeftForeArm, 23.5980, 0.0001, 0.0000
LeftHand, 21.4442, 0.0001, 0.0000
LeftHand_End, 9.8297, 0.0000, -0.0000
RightShoulder, -2.9568, 8.2686, 0.1188
RightArm, -5.9858, -2.3629, -0.0345
RightForeArm, -23.5963, -0.0524, -0.0007
RightHand, -21.4466, -0.0476, -0.0007
RightHand_End, -9.8292, -0.0219, -0.0003
LeftUpLeg, 7.2944, -3.4912, -1.3486
LeftLeg, 0.3657, -22.7978, 0.6147
LeftFoot, -0.3621, -24.4559, -2.0685
LeftToeBase, 1.0871, -12.5273, 15.2360
LeftToeBase_End, 0.0539, 0.1340, 7.4303
RightUpLeg, -7.2935, -3.4932, -0.8851
RightLeg, -0.3657, -22.7871, -0.0282
RightFoot, 0.3620, -24.4646, -1.8890
RightToeBase, -1.0871, -12.5266, 14.8519
RightToeBase_End, -0.0539, 0.1343, 7.3895
