Hips, 0, 0, 0
Spine, -0.0104, 10.6008, -0.8233
Spine1, 0.0000, 12.3676, -0.9606
Spine2, 0.0000, 14.1345, -1.0979
Neck, 0.0000, 15.9012, -1.2351
Head, -0.0000, 7.1150, 2.3710
Head_End, 0.0000, 23.7603, 0.0000
LeftShoulder, 7.1133, 14.1711, -1.2313
LeftArm, 14.2495, -3.4614, 0.0077
LeftForeArm, 25.2281, 0.0000, -0.0000
LeftHand, 23.3020, -0.0000, -0.0000
LeftHand_End, 9.9841, -0.0000, -0.0001
RightShoulder, -7.1133, 14.1711, -1.2389
RightArm, -14.2494, -3.4615, -0.0077
RightForeArm, -25.2252, -0.0002, 0.0000
RightHand, -23.2949, -0.0002, 0.0000
RightHand_End, -9.9542, -0.0001, 0.0000
LeftUpLeg, 8.7704, -5.8789, 0.2689
LeftLeg, 0.1319, -40.9190, -0.0735
LeftFoot, -0.1317, -37.8899, -2.3105
LeftToeBase, 0.7390, -8.7905, 14.2673
LeftToeBase_End, 0.6818, 0.3668, 7.3969
RightUpLeg, -8.7588, -5.8962, 0.4346
RightLeg, -0.1318, -40.9178, -0.1623
RightFoot, 0.1316, -37.8738, -2.3875
RightToeBase, -0.7390, -8.7902, 13.5515
RightToeBase_End, -0.6818, 0.3669, 7.3273
