Hips, 0, 0, 0
LeftUpLeg, 9.2194, 0.0000, 0.0000
LeftLeg, 0.0000, -43.2576, 0.0000
LeftFoot, 0.0000, -39.9087, 0.0000
LeftToeBase, 0.0000, -4.1118, 15.3453
LeftToeBase_End, 0.0000, 0.0000, 7.5000
RightUpLeg, -9.2194, 0.0000, 0.0000
RightLeg, 0.0000, -43.2576, 0.0000
RightFoot, 0.0000, -39.9087, 0.0000
RightToeBase, 0.0000, -4.1118, 15.3453
RightToeBase_End, 0.0000, 0.0000, 7.5000
Spine, 0.0000, 0.1000, 0.0000
Spine1, 0.0000, 18.3492, 0.0000
Neck, 0.0000, 26.1256, 0.0000
Head, 0.0000, 17.2930, 0.0000
Head_End, 0.0000, 11.5000, 0.0000
LeftShoulder, 0.0000, 26.1256, 0.0000
LeftArm, 18.2264, -0.0001, 0.0000
LeftForeArm, 24.8369, -0.0001, 0.0000
LeftHand, 23.9255, -0.0001, 0.0000
LeftHand_End, 10.0000, -0.0000, 0.0000
RightShoulder, 0.0000, 26.1256, 0.0000
RightArm, -18.2264, -0.0001, 0.0000
RightForeArm, -24.8369, -0.0001, 0.0000
RightHand, -23.9255, -0.0001, 0.0000
RightHand_End, -13.7000, -0.0001, 0.0000
