Hips, 0, 0, 0
Spine, -0.0025, 7.4635, -1.3363
Spine1, 0.0000, 8.7074, -1.5591
Spine2, 0.0000, 9.9513, -1.7818
Neck, 0.0000, 11.1952, -2.0045
Head, -0.0000, 8.8591, 2.7006
Head_End, 0.0000, 26.4639, -0.0000
LeftShoulder, 4.8952, 9.3175, -1.9213
LeftArm, 8.6476, -3.4689, 0.1664
LeftForeArm, 18.4317, -0.0000, -0.0000
LeftHand, 26.6899, -0.0000, 0.0000
LeftHand_End, 10.2760, -0.0000, 0.0000
RightShoulder, -4.8952, 9.3175, -2.0877
RightArm, -8.6476, -3.4688, -0.1664
RightForeArm, -18.4076, -0.0000, -0.0000
RightHand, -26.6930, 0.0000, 0.0000
RightHand_End, -10.1224, -0.0000, 0.0000
LeftUpLeg, 9.6038, -4.1542, -0.5517
LeftLeg, 0.6524, -40.6968, -0.2933
LeftFoot, -0.6481, -45.5370, -1.9673
LeftToeBase, -1.0613, -5.8480, 10.5129
LeftToeBase_End, -0.6022, 0.0544, 4.6708
RightUpLeg, -9.6010, -4.1606, 0.0173
RightLeg, -0.6524, -40.7093, -1.0259
RightFoot, 0.6482, -45.5181, -1.8035
RightToeBase, 1.0613, -5.8480, 10.0274
RightToeBase_End, 0.6022, 0.0544, 4.7760
