Hips, 0, 0, 0
LeftUpLeg, 7.1935, 0.0000, 0.0000
LeftLeg, 0.0000, -41.3296, 0.0000
LeftFoot, 0.0000, -37.9778, 0.0000
LeftToeBase, 0.0000, -2.7430, 10.2370
LeftToeBase_End, 0.0000, 0.0000, 7.5000
RightUpLeg, -7.1935, 0.0000, 0.0000
RightLeg, 0.0000, -41.3296, 0.0000
RightFoot, 0.0000, -37.9778, 0.0000
RightToeBase, 0.0000, -2.7430, 10.2370
RightToeBase_End, 0.0000, 0.0000, 7.5000
Spine, 0.0000, 0.1000, 0.0000
Spine1, 0.0000, 20.3468, 0.0000
Neck, 0.0000, 20.8760, 0.0000
Head, 0.0000, 8.2719, 0.0000
Head_End, 0.0000, 11.5000, 0.0000
LeftShoulder, 0.0000, 20.8760, 0.0000
LeftArm, 16.5838, -0.0001, 0.0000
LeftForeArm, 26.5389, -0.0001, 0.0000
LeftHand, 22.7261, -0.0001, 0.0000
LeftHand_End, 10.0000, -0.0000, 0.0000
RightShoulder, 0.0000, 20.8760, 0.0000
RightArm, -16.5838, -0.0001, 0.0000
RightForeArm, -26.5389, -0.0001, 0.0000
RightHand, -22.7261, -0.0001, 0.0000
RightHand_End, -13.7000, -0.0001, 0.0000
