Hips, 0, 0, 0
Spine, -0.0000, 14.6525, 0.4325
Spine1, -0.0000, 10.3724, 0.0477
Spine2, -0.0000, 10.0850, 0.3027
Neck, 0.0000, 26.6613, -1.3575
Head, -0.0000, 8.3007, 3.3392
Head_End, -0.0000, 35.6884, 4.5115
LeftShoulder, 14.2118, 23.2199, -1.3999
LeftArm, 10.5995, -5.4971, -0.0901
LeftForeArm, 32.3276, -0.0007, 0.0000
LeftHand, 31.8347, -0.0007, 0.0000
LeftHand_End, 22.7489, -0.0004, 0.0000
RightShoulder, -14.2118, 23.2199, -1.3999
RightArm, -10.5996, -5.4970, -0.0901
RightForeArm, -32.3276, -0.0001, 0.0000
RightHand, -32.1689, -0.0001, 0.0000
RightHand_End, -21.1035, -0.0001, -0.0000
LeftUpLeg, 13.0259, -7.1382, 0.8584
LeftLeg, -0.0171, -35.7326, 3.5050
LeftFoot, 0.0171, -40.1206, -6.0717
LeftToeBase, 1.2844, -16.8310, 16.7568
LeftToeBase_End, -0.0031, -0.2941, 13.3798
RightUpLeg, -13.0259, -7.1382, 0.8584
RightLeg, 0.0154, -35.7326, 3.5043
RightFoot, -0.0154, -40.1207, -6.0711
RightToeBase, -1.2844, -16.8310, 16.7568
RightToeBase_End, 0.2324, -0.2937, 13.3778
