Hips, 0, 0, 0
Spine, 0.0000, 9.6352, 0.0000
Spine1, 0.0000, 9.7665, -0.0000
Spine2, 0.0000, 9.8152, -0.0000
Neck, 0.0001, 31.1802, -6.4705
Head, 0.0000, 15.3718, -0.0000
Head_End, -0.0000, 19.4896, -0.0000
LeftShoulder, 8.1637, 27.4058, -9.8925
LeftArm, 15.8285, -0.8278, -0.2132
LeftForeArm, 32.8837, -0.0004, -0.0000
LeftHand, 30.1582, -0.0003, 0.0000
LeftHand_End, 13.5925, -0.0002, 0.0000
RightShoulder, -8.1637, 27.4062, -9.8925
RightArm, -15.8285, -0.8282, -0.2132
RightForeArm, -32.8837, -0.0004, -0.0000
RightHand, -30.1582, -0.0003, -0.0000
RightHand_End, -13.5920, -0.0002, -0.0000
LeftUpLeg, 10.9329, -7.2281, -0.3218
LeftLeg, 0.0000, -42.7747, 2.7651
LeftFoot, 0.0000, -48.7979, -5.6076
LeftToeBase, 2.7237, -11.4519, 15.2946
LeftToeBase_End, 1.1173, -0.0042, 8.7791
RightUpLeg, -10.9328, -7.2279, -0.3218
RightLeg, 0.0000, -42.7749, 2.7647
RightFoot, 0.0000, -48.7978, -5.6072
RightToeBase, -2.7238, -11.4520, 15.2946
RightToeBase_End, -1.1174, -0.0042, 8.7792
