Hips, 0, 0, 0
Spine, 0.0001, 9.5899, -0.4037
Spine1, 0.0000, 11.1882, -0.4710
Spine2, 0.0000, 12.7865, -0.5383
Neck, 0.0000, 14.3848, -0.6056
Head, -0.0000, 7.1816, 2.2249
Head_End, 0.0000, 23.3542, -0.0000
LeftShoulder, 5.8825, 12.5118, -0.6208
LeftArm, 11.6468, -3.7024, -0.0305
LeftForeArm, 25.7866, -0.0000, -0.0000
LeftHand, 22.5420, -0.0001, -0.0000
LeftHand_End, 8.8479, 0.0001, -0.0000
RightShoulder, -5.8825, 12.5118, -0.5903
RightArm, -11.6468, -3.7026, 0.0305
RightForeArm, -25.7930, -0.0004, 0.0000
RightHand, -22.5439, -0.0003, 0.0000
RightHand_End, -8.8676, -0.0001, 0.0000
LeftUpLeg, 9.7755, -5.3360, -0.5151
LeftLeg, -0.1627, -44.1818, 0.3301
LeftFoot, 0.1630, -32.3030, -2.8208
LeftToeBase, 1.2959, -15.8792, 10.9535
LeftToeBase_End, 0.6721, 0.0762, 4.9444
RightUpLeg, -9.7756, -5.3357, -0.3353
RightLeg, 0.0936, -44.1955, 0.1070
RightFoot, -0.0939, -32.2894, -2.7777
RightToeBase, -1.4156, -15.8800, 11.0073
RightToeBase_End, -0.6721, 0.0756, 4.9581
