Hips, 0, 0, 0
Spine, -0.0015, 14.0723, 0.3386
Spine1, 0.0000, 9.2288, 0.2193
Spine2, 0.0000, 10.2542, -0.0591
Neck, -0.0000, 22.8526, 1.9171
Head, -0.0000, 13.7246, 5.9597
Head_End, -0.0000, 26.5612, 3.4526
LeftShoulder, 8.7527, 19.3788, 1.2737
LeftArm, 11.6246, -3.3940, -0.2122
LeftForeArm, 24.5002, 0.0000, 0.0000
LeftHand, 25.6934, -0.0001, 0.0000
LeftHand_End, 10.8046, -0.0000, 0.0000
RightShoulder, -8.7926, 19.3711, 1.2737
RightArm, -11.6280, -3.3864, -0.1075
RightForeArm, -24.4987, -0.0005, 0.0000
RightHand, -25.6308, -0.0005, 0.0000
RightHand_End, -10.6714, -0.0002, -0.0000
LeftUpLeg, 8.1210, -3.5967, 0.0137
LeftLeg, -0.0319, -38.6443, 1.3106
LeftFoot, 0.0354, -48.9501, -3.8173
LeftToeBase, 2.4882, -11.2422, 13.0193
LeftToeBase_End, 1.6696, 0.1659, 6.7577
RightUpLeg, -8.1104, -3.5986, 0.4864
RightLeg, -0.0038, -38.6494, 0.8205
RightFoot, 0.0003, -48.9422, -3.7997
RightToeBase, -2.4881, -11.2422, 12.6179
RightToeBase_End, -1.6696, 0.1659, 6.7684
