Hips, 0, 0, 0
Spine, 0.0011, 8.8361, -1.3608
Spine1, -0.0000, 10.3087, -1.5876
Spine2, -0.0000, 11.7814, -1.8144
Neck, -0.0000, 13.2541, -2.0412
Head, 0.0000, 6.3912, 3.2175
Head_End, -0.0000, 22.1462, -0.0000
LeftShoulder, 6.3223, 11.7169, -2.0656
LeftArm, 12.4859, -3.0944, -0.0487
LeftForeArm, 26.9189, -0.0000, 0.0000
LeftHand, 24.7895, -0.0000, 0.0000
LeftHand_End, 10.1829, -0.0001, -0.0000
RightShoulder, -6.3223, 11.7169, -2.0169
RightArm, -12.4859, -3.0944, 0.0487
RightForeArm, -26.9191, -0.0002, 0.0000
RightHand, -24.8212, -0.0001, 0.0000
RightHand_End, -10.2154, -0.0001, 0.0001
LeftUpLeg, 9.3733, -4.9118, -0.5256
LeftLeg, -0.5823, -43.2628, -1.3206
LeftFoot, 0.5823, -45.6860, -1.4721
LeftToeBase, 1.4223, -11.3942, 14.0802
LeftToeBase_End, 0.8085, -0.2319, 6.8477
RightUpLeg, -9.3745, -4.9095, -0.5413
RightLeg, 0.5822, -43.2836, -0.7979
RightFoot, -0.5821, -45.6677, -1.9794
RightToeBase, -1.4223, -11.3941, 14.2943
RightToeBase_End, -0.8085, -0.2318, 6.8115
