Hips, 0, 0, 0
Spine, -0.0005, 10.9646, -0.0620
Spine1, -0.0000, 12.6316, -0.4290
Spine2, -0.0000, 14.6739, -0.9145
Neck, -0.0279, 16.2087, -4.9877
Head, -0.0000, 7.4726, 1.8977
Head_End, -0.0000, 25.4969, 6.4750
LeftShoulder, 5.5313, 13.6404, -4.9963
LeftArm, 11.8328, -3.1599, -0.0422
LeftForeArm, 29.2404, -0.0005, 0.0000
LeftHand, 29.6649, -0.0005, 0.0000
LeftHand_End, 13.0979, -0.0002, -0.0000
RightShoulder, -5.5313, 13.6405, -4.9963
RightArm, -11.8330, -3.1596, -0.0422
RightForeArm, -29.2405, 0.0004, 0.0000
RightHand, -29.6649, 0.0005, 0.0000
RightHand_End, -13.0979, 0.0002, -0.0000
LeftUpLeg, 12.1043, -6.0532, -1.2332
LeftLeg, 0.0000, -46.5987, 0.8775
LeftFoot, 0.0000, -50.3351, -3.8489
LeftToeBase, 0.0000, -10.4230, 14.3674
LeftToeBase_End, 0.0000, -0.0286, 7.0499
RightUpLeg, -12.2501, -6.0534, -1.2332
RightLeg, 0.0000, -46.5985, 0.8768
RightFoot, -0.0000, -50.3351, -3.8483
RightToeBase, -0.0000, -10.4231, 14.3674
RightToeBase_End, -0.0000, -0.0286, 7.0499
