Hips, 0, 0, 0
Spine, 0.0000, 8.5365, 0.1871
Spine1, -0.0000, 9.6843, 0.1688
Spine2, -0.0000, 15.8733, 0.2577
Neck, -0.0000, 26.1734, -0.1612
Head, -0.0000, 14.3693, 0.1278
Head_End, -0.0000, 14.4468, 2.2465
LeftShoulder, 9.3586, 25.2861, -1.8855
LeftArm, 13.3602, -1.6327, -4.0393
LeftForeArm, 33.6167, 0.0000, -0.0000
LeftHand, 30.2990, -0.0000, 0.0000
LeftHand_End, 14.1020, 0.0000, -0.0000
RightShoulder, -9.3587, 25.2863, -1.8855
RightArm, -13.3603, -1.6329, -4.0393
RightForeArm, -33.6167, -0.0000, 0.0000
RightHand, -30.2989, 0.0000, 0.0000
RightHand_End, -14.1025, -0.0000, -0.0000
LeftUpLeg, 12.0310, -12.2925, 0.7697
LeftLeg, 0.0000, -38.0939, 2.3937
LeftFoot, 0.0000, -53.3770, -5.2029
LeftToeBase, 0.0000, -10.7108, 17.1266
LeftToeBase_End, -0.0000, 0.0186, 10.0078
RightUpLeg, -12.0310, -12.2925, 0.7697
RightLeg, -0.0001, -38.0938, 2.3934
RightFoot, 0.0001, -53.3770, -5.2027
RightToeBase, 0.0000, -10.7108, 17.1266
RightToeBase_End, 0.0000, 0.0187, 10.0080
