Hips, 0, 0, 0
Spine, -0.0020, 9.9335, -1.1560
Spine1, 0.0000, 11.5891, -1.3487
Spine2, 0.0000, 13.2447, -1.5414
Neck, 0.0000, 14.9003, -1.7341
Head, -0.0000, 6.4985, 1.0979
Head_End, 0.0000, 22.1551, -0.0000
LeftShoulder, 5.9954, 13.0102, -1.7431
LeftArm, 12.0710, -3.7554, -0.0182
LeftForeArm, 21.8647, -0.0000, -0.0000
LeftHand, 25.0647, -0.0000, -0.0000
LeftHand_End, 9.5269, -0.0000, -0.0000
RightShoulder, -5.9954, 13.0102, -1.7250
RightArm, -12.0710, -3.7553, 0.0182
RightForeArm, -21.8736, 0.0000, 0.0000
RightHand, -25.0758, 0.0001, 0.0000
RightHand_End, -9.5212, 0.0000, -0.0000
LeftUpLeg, 10.2889, -5.5116, 0.2404
LeftLeg, 0.8181, -44.3219, -0.7483
LeftFoot, -0.8180, -36.0654, -1.7905
LeftToeBase, 0.8355, -10.5425, 13.2528
LeftToeBase_End, 0.2156, 0.3234, 6.7586
RightUpLeg, -10.2866, -5.5159, 0.3259
RightLeg, -0.8177, -44.3386, -0.6725
RightFoot, 0.8177, -36.0444, -1.9522
RightToeBase, -0.8354, -10.5417, 13.2392
RightToeBase_End, -0.2156, 0.3238, 6.6909
