Hips, 0, 0, 0
Spine, -0.0024, 12.7776, 0.3153
Spine1, -0.0000, 8.7923, 0.0785
Spine2, -0.0000, 8.6510, 0.0367
Neck, -0.0000, 21.2425, -0.8425
Head, -0.0000, 20.4181, 4.8338
Head_End, -0.0000, 34.6706, 5.0383
LeftShoulder, 6.5701, 17.5956, -2.7618
LeftArm, 11.9249, -2.2628, -0.1447
LeftForeArm, 18.4696, -0.0002, -0.0000
LeftHand, 29.5088, -0.0004, -0.0000
LeftHand_End, 25.7911, -0.0003, -0.0000
RightShoulder, -6.5702, 17.5959, -2.7618
RightArm, -11.9249, -2.2628, -0.1447
RightForeArm, -18.4696, -0.0000, 0.0000
RightHand, -29.5089, 0.0001, 0.0000
RightHand_End, -25.7911, 0.0000, -0.0000
LeftUpLeg, 11.3941, -6.1878, -0.4139
LeftLeg, 0.0000, -32.3116, 3.7963
LeftFoot, 0.0000, -48.2138, -6.4854
LeftToeBase, 6.1349, -16.5279, 23.0258
LeftToeBase_End, 4.5397, -0.0011, 23.0698
RightUpLeg, -11.3941, -6.1878, -0.4139
RightLeg, -0.0001, -32.3115, 3.7967
RightFoot, 0.0002, -48.2137, -6.4859
RightToeBase, -6.1349, -16.5278, 23.0260
RightToeBase_End, -4.5396, -0.0010, 23.0696
