Hips, 0, 0, 0
Spine, -0.0230, 9.4145, -0.0958
Spine1, -0.0268, 10.9836, -0.1117
Spine2, -0.0307, 12.5527, -0.1277
Neck, -0.0345, 14.1217, -0.1437
Head, -0.0000, 10.5565, 3.1134
Head_End, -0.0000, 23.0350, 0.0000
RightShoulder, -7.4691, 12.2157, -0.1335
RightArm, -11.2333, -0.9817, -1.5495
RightForeArm, -21.2477, 0.0001, 0.0000
RightHand, -22.1413, 0.0000, 0.0000
RightHand_End, -12.6062, -0.0000, 0.0000
LeftShoulder, 7.9720, 11.5978, -0.1539
LeftArm, 11.7288, -0.3639, -0.0570
LeftForeArm, 20.8247, -0.0002, 0.0000
LeftHand, 21.7853, -0.0002, 0.0000
LeftHand_End, 12.5212, -0.0001, -0.0000
RightUpLeg, -9.8024, -5.2303, 0.3102
RightLeg, 0.0000, -38.5573, -0.6955
RightFoot, 0.0000, -42.4575, -1.8997
RightToeBase, -0.5507, -12.6360, 7.0908
RightToeBase_End, -0.5265, -0.0959, 13.4927
LeftUpLeg, 9.8978, -5.2303, 0.3102
LeftLeg, 0.0000, -38.5573, -0.6928
LeftFoot, 0.0000, -42.4574, -1.9023
LeftToeBase, 0.5507, -12.6360, 7.0908
LeftToeBase_End, 0.5265, -0.0959, 13.4927
