Hips, 0, 0, 0
Spine, -0.0000, 13.3681, 0.4705
Spine1, -0.0000, 13.8404, 0.5464
Spine2, -0.0000, 16.2843, -1.4255
Neck, -0.0000, 18.5828, -1.7100
Head, -0.0000, 6.6153, 1.3942
Head_End, -0.0000, 21.7488, -0.0342
LeftShoulder, 5.4168, 15.0510, -2.8483
LeftArm, 9.8310, 2.5308, -1.5368
LeftForeArm, 21.9469, -0.0000, 0.0000
LeftHand, 33.8914, 0.0000, 0.0001
LeftHand_End, 13.7781, 0.0000, -0.0000
RightShoulder, -5.4168, 15.0508, -2.8483
RightArm, -9.8309, 2.5310, -1.5368
RightForeArm, -21.9469, -0.0000, 0.0000
RightHand, -33.8914, -0.0000, 0.0001
RightHand_End, -13.7781, -0.0000, -0.0000
RightUpLeg, -6.7971, -2.5085, -1.3187
RightLeg, 0.0000, -29.1137, -0.0990
RightFoot, 0.0000, -29.6368, -1.8131
RightToeBase, -3.2658, -10.1381, 16.0948
RightToeBase_End, -1.2840, 0.0017, 8.2466
LeftUpLeg, 6.7971, -2.5085, -1.3187
LeftLeg, 0.0000, -29.1137, -0.0962
LeftFoot, 0.0000, -29.6366, -1.8157
LeftToeBase, 3.2658, -10.1380, 16.0949
LeftToeBase_End, 1.2840, 0.0018, 8.2468
