Hips, 0, 0, 0
Spine, 0.0000, 14.5602, 0.0160
Spine1, -0.0000, 11.8029, -0.1424
Spine2, -0.0000, 10.3255, 0.0229
Neck, -0.0000, 27.5465, -2.6319
Head, -0.0000, 13.5069, 10.1626
Head_End, -0.0000, 15.9326, 2.7654
LeftShoulder, 8.2249, 24.3156, -4.8214
LeftArm, 17.0484, -0.8971, -3.2658
LeftForeArm, 29.8781, -0.0001, -0.0000
LeftHand, 31.6237, -0.0000, 0.0000
LeftHand_End, 15.7048, -0.0000, 0.0000
RightShoulder, -8.2249, 24.3156, -4.8214
RightArm, -17.0484, -0.8971, -3.2658
RightForeArm, -29.8781, 0.0000, 0.0000
RightHand, -29.1714, -0.0000, 0.0000
RightHand_End, -14.6205, -0.0000, 0.0000
LeftUpLeg, 14.0618, -4.6613, 0.0919
LeftLeg, 0.0208, -35.8295, 4.7715
LeftFoot, -0.0209, -55.1492, -7.6690
LeftToeBase, 0.8764, -14.4033, 19.1775
LeftToeBase_End, 0.3297, 0.0019, 11.2034
RightUpLeg, -14.0618, -4.6609, 0.0919
RightLeg, -0.0099, -35.8299, 4.7720
RightFoot, 0.0099, -55.1491, -7.6696
RightToeBase, -0.8763, -14.4034, 19.1774
RightToeBase_End, -0.3301, 0.0019, 11.2031
