Hips, 0, 0, 0
Spine, -0.0064, 10.0588, -0.3581
Spine1, 0.0000, 11.7353, -0.4179
Spine2, 0.0000, 13.4118, -0.4775
Neck, 0.0000, 15.0883, -0.5372
Head, -0.0000, 8.0856, 2.6878
Head_End, 0.0000, 22.6559, 0.0000
LeftShoulder, 5.9491, 13.2371, -0.5358
LeftArm, 11.9180, -3.6763, 0.0028
LeftForeArm, 23.8149, -0.0001, -0.0000
LeftHand, 24.5563, -0.0002, -0.0000
LeftHand_End, 8.4849, -0.0000, -0.0000
RightShoulder, -5.9491, 13.2371, -0.5387
RightArm, -11.9180, -3.6764, -0.0028
RightForeArm, -23.8199, -0.0004, 0.0000
RightHand, -24.5599, -0.0004, 0.0000
RightHand_End, -8.6563, -0.0001, -0.0000
LeftUpLeg, 9.3957, -5.5662, -0.0930
LeftLeg, 0.2922, -42.3167, -0.2344
LeftFoot, -0.2923, -39.0364, -2.2037
LeftToeBase, 1.7713, -7.5344, 12.5047
LeftToeBase_End, 0.6066, 0.2505, 5.9176
RightUpLeg, -9.3885, -5.5782, -0.0154
RightLeg, -0.2919, -42.3249, -0.0802
RightFoot, 0.2920, -39.0163, -2.4360
RightToeBase, -1.7713, -7.5342, 12.3797
RightToeBase_End, -0.6066, 0.2506, 6.0006
