Hips, 0, 0, 0
Spine, 0.0124, 10.4452, -0.9963
Spine1, -0.0000, 12.1196, -1.1581
Spine2, -0.0000, 13.9746, -1.3354
Neck, 0.0499, 15.6867, -1.4916
Head, -0.0000, 7.0132, 0.9184
Head_End, 0.1734, 21.4906, 2.7024
LeftShoulder, 6.2642, 12.5920, -1.4593
LeftArm, 13.3696, -3.5267, -0.0246
LeftForeArm, 21.7730, 0.0002, 0.0000
LeftHand, 26.4641, 0.0003, -0.0000
LeftHand_End, 13.7124, 0.0002, -0.0000
RightShoulder, -6.1682, 12.5920, -1.5240
RightArm, -13.4680, -3.5267, -0.0415
RightForeArm, -21.6801, 0.0002, -0.0000
RightHand, -26.3951, 0.0004, -0.0000
RightHand_End, -13.9709, 0.0002, -0.0000
LeftUpLeg, 10.1287, -5.8028, -0.5827
LeftLeg, 0.0000, -41.1153, 1.7305
LeftFoot, 0.0000, -37.2466, -4.2915
LeftToeBase, 2.5523, -13.8292, 14.5010
LeftToeBase_End, 0.8538, 0.2456, 7.4734
RightUpLeg, -10.0151, -5.8029, -0.5827
RightLeg, 0.0002, -41.1152, 1.7310
RightFoot, -0.0001, -37.2465, -4.2920
RightToeBase, -2.5523, -13.8292, 14.5010
RightToeBase_End, -0.8538, 0.2456, 7.4734
