Hips, 0, 0, 0
Spine, 0.0000, 6.6308, -4.4205
Spine1, 0.0000, 8.7067, -1.5352
Spine2, 0.0000, 8.8074, -0.7706
Spine3, 0.0000, 8.8411, 0.0000
Neck, 0.0000, 23.2078, 3.3154
Head, 0.0000, 11.9718, 2.1109
Head_End, 0.0000, 14.3115, 0.0000
RightShoulder, -3.0234, 16.3265, 5.0391
RightArm, -15.0164, 0.0000, 0.0000
RightForeArm, -29.1389, 0.0000, 0.0000
RightHand, -23.2250, 0.0000, 0.0000
RightHand_End, -6.8878, 0.0000, 0.0000
LeftShoulder, 3.0234, 16.3265, 5.0391
LeftArm, 15.0164, 0.0000, 0.0000
LeftForeArm, 29.1389, 0.0000, 0.0000
LeftHand, 23.2250, 0.0000, 0.0000
LeftHand_End, 6.8878, 0.0000, 0.0000
RightUpLeg, -8.9695, -2.6203, 0.0000
RightLeg, 0.0000, -41.9472, 0.0000
RightFoot, 0.0000, -42.8534, 0.0000
RightToeBase, 0.0000, -6.6165, 18.1787
RightToeBase_End, 0.0000, 0.0000, 7.2562
LeftUpLeg, 8.9695, -2.6203, 0.0000
LeftLeg, 0.0000, -41.9472, 0.0000
LeftFoot, 0.0000, -42.8534, 0.0000
LeftToeBase, 0.0000, -6.6165, 18.1787
LeftToeBase_End, 0.0000, 0.0000, 7.2562
