Hips, 0, 0, 0
Spine, 0.0001, 10.7372, -0.6386
Spine1, -0.0000, 12.5267, -0.7450
Spine2, -0.0000, 14.3163, -0.8515
Neck, -0.0000, 16.1058, -0.9579
Head, 0.0000, 4.1868, 1.0200
Head_End, -0.0000, 22.8724, -0.0000
LeftShoulder, 7.4591, 13.2388, -0.9570
LeftArm, 14.8991, -5.6510, 0.0019
LeftForeArm, 23.7599, -0.0001, 0.0000
LeftHand, 23.4272, -0.0001, 0.0000
LeftHand_End, 9.9559, -0.0001, -0.0000
RightShoulder, -7.4591, 13.2388, -0.9588
RightArm, -14.8992, -5.6510, -0.0019
RightForeArm, -23.7587, -0.0000, 0.0000
RightHand, -23.4245, 0.0000, -0.0000
RightHand_End, -10.2660, -0.0000, -0.0000
LeftUpLeg, 10.1688, -5.9700, 0.9299
LeftLeg, 0.2640, -41.4645, -0.9829
LeftFoot, -0.2642, -38.0853, -1.5869
LeftToeBase, 1.9394, -11.6538, 16.1562
LeftToeBase_End, 0.8738, 0.1576, 7.7482
RightUpLeg, -10.1689, -5.9698, 0.8770
RightLeg, -0.2641, -41.4484, -0.7439
RightFoot, 0.2642, -38.1016, -1.7731
RightToeBase, -1.9395, -11.6544, 15.8951
RightToeBase_End, -0.8738, 0.1573, 7.7015
