Hips, 0, 0, 0
Spine, -0.0000, 9.9235, -1.2273
Spine1, -0.0012, 11.6454, -1.4223
Spine2, -0.0011, 13.3602, -1.6265
Neck, -0.0013, 15.0325, 0.7929
Head, -0.0009, 10.3218, 3.1424
Head_End, -0.0017, 19.6305, 0.0000
LeftShoulder, 6.1050, 9.1109, 0.7056
LeftArm, 12.6550, -0.2664, -2.6009
LeftForeArm, 27.4047, 0.0000, -0.0001
LeftHand, 27.6145, 0.0000, -0.0000
LeftHand_End, 12.7755, -0.0000, -0.0000
RightShoulder, -6.1065, 9.1100, 0.7056
RightArm, -12.6551, -0.2655, -2.6009
RightForeArm, -27.4047, 0.0000, 0.0000
RightHand, -27.6145, -0.0000, 0.0000
RightHand_End, -12.7755, -0.0000, 0.0000
LeftUpLeg, 9.1245, -6.6564, -0.0554
LeftLeg, 0.2447, -40.5954, -0.5148
LeftFoot, -0.2447, -42.0479, -2.0600
LeftToeBase, 0.3735, -7.2086, 13.9666
LeftToeBase_End, -0.1421, -0.1752, 9.9975
RightUpLeg, -9.1244, -6.6564, -0.0554
RightLeg, -0.2447, -40.5955, -0.5143
RightFoot, 0.2447, -42.0479, -2.0605
RightToeBase, -0.3735, -7.2085, 13.9666
RightToeBase_End, 0.1418, -0.1750, 9.9975
