Hips, 0, 0, 0
Spine, 0.0000, 9.2263, 1.5771
Spine1, -0.0000, 16.2540, -0.1656
Spine2, -0.0000, 13.6396, -1.2923
Neck, -0.0000, 13.8774, -4.3542
Head, 0.0000, 4.3400, 0.9269
Head_End, -0.0000, 21.7488, -0.1403
LeftShoulder, 6.1442, 10.1870, -3.7932
LeftArm, 12.3191, -1.1130, -1.7935
LeftForeArm, 27.6870, -0.0000, 0.0000
LeftHand, 27.8738, -0.0000, 0.0000
LeftHand_End, 10.4907, -0.0000, -0.0000
RightShoulder, -6.1402, 10.1870, -3.7932
RightArm, -12.3231, -1.1130, -1.7935
RightForeArm, -27.6870, 0.0000, 0.0000
RightHand, -27.8738, -0.0000, -0.0000
RightHand_End, -10.7792, -0.0000, 0.0000
LeftUpLeg, 9.6338, -3.2733, -0.0000
LeftLeg, -0.0065, -41.7624, -0.5353
LeftFoot, 0.0065, -39.1460, -2.0407
LeftToeBase, -0.1833, -12.1931, 8.2823
LeftToeBase_End, -0.0000, 0.0000, 10.3293
RightUpLeg, -9.6338, -3.2733, 0.0000
RightLeg, -0.0065, -41.7624, -0.5358
RightFoot, 0.0065, -39.1460, -2.0403
RightToeBase, -0.1833, -12.1931, 8.2823
RightToeBase_End, 0.0000, -0.0000, 10.3293
