Hips, 0, 0, 0
Spine, 0.0000, 10.1984, -1.8585
Spine1, 0.0000, 11.8982, -2.1683
Spine2, 0.0000, 13.5979, -2.4780
Neck, 0.0000, 15.2978, -2.7878
Head, 0.0000, 8.8378, 4.5422
Head_End, 0.0000, 21.1424, 0.0000
LeftShoulder, 7.0252, 13.2012, -2.7885
LeftArm, 14.1675, -4.0902, -0.0013
LeftForeArm, 23.0895, -3.8871, -3.1389
LeftHand, 25.0548, -0.3199, 2.9611
LeftHand_End, 11.4034, -2.1524, 1.2676
RightShoulder, -7.0252, 13.2012, -2.7872
RightArm, -14.1674, -4.0901, 0.0013
RightForeArm, -23.0896, -3.8872, -3.0184
RightHand, -25.0548, -0.3197, 2.8412
RightHand_End, -11.5782, -2.1755, 1.2559
LeftUpLeg, 8.8779, -5.6737, -1.3523
LeftLeg, 4.2306, -42.7767, -3.0971
LeftFoot, 1.3214, -37.7215, -5.0165
LeftToeBase, 3.6914, -9.4434, 16.7232
LeftToeBase_End, 1.2730, 0.0910, 8.4796
RightUpLeg, -8.8779, -5.6737, -1.1928
RightLeg, -4.2306, -42.7767, -3.4455
RightFoot, -1.3214, -37.7217, -4.9987
RightToeBase, -3.6913, -9.4428, 17.1791
RightToeBase_End, -1.2729, 0.0913, 8.4098
