0, amy.txt, 69.72396393430621, 74.90749341485827
30, TotalCapture_S5_acting3_BlenderZXY_YmZ_0.txt, 81.2557217112516, 93.32374657769097
60, mannequin.txt, 91.09662828882158, 103.08187573372932
90, timmy.txt, 72.22149730495504, 50.12937366730733
120, TotalCapture_S3_walking3_BlenderZXY_YmZ_5.txt, 92.59516007853986, 68.44674066752063
150, drake.txt, 83.46049591484217, 37.828089235674895
180, SFU_0017_WushuKicks001_0.txt, 97.31976567749001, 58.62959027344924
210, exo_red.txt, 96.96813764825838, 76.91109576168552
240, Maw_J_Laygo.txt, 86.5629823911287, 96.82613402690183
270, castle_guard_01.txt, 101.2419965908964, 100.60760417737292
300, Peasant_Girl.txt, 118.07762732286785, 54.995279417875906
330, Kachujin_G_Rosales.txt, 121.67248196968762, 115.86542545467067
360, Survivor_A_Lusth.txt, 103.96687238084908, 36.91838644987355
390, lewis.txt, 100.7856295148102, 110.42003015311884
420, romero.txt, 118.4893065972983, 115.66520066322857
450, Maria_WProp_J_J_Ong.txt, 106.90319906352961, 108.80716034920607
480, josh.txt, 98.58991490917323, 118.4064843856065
510, Sporty_Granny.txt, 85.0759715019324, 68.35822762587905
540, Parasite_L_Starkie.txt, 102.13541138389584, 60.56331831886814
570, Pumpkinhulk_L_Shaw.txt, 106.53999240527627, 33.1469389847893
600, martha.txt, 102.0287341514354, 55.60804448285969
630, Nightshade_J_Friedrich.txt, 124.73974009941311, 58.31093424313937
660, romero.txt, 112.17759831602497, 50.585026406138574
690, exo_red.txt, 111.82262991811118, 71.65866428337394
720, jennifer.txt, 101.51815021946922, 58.6101521018993
750, TotalCapture_S2_acting1_BlenderZXY_YmZ_0.txt, 89.50126448270652, 69.15289157157756
780, jones.txt, 104.21762154431805, 89.55899538615976
810, elizabeth.txt, 106.67941968505889, 53.796411267704514
840, roth.txt, 102.2278777504371, 98.63657629392885
870, Eve_By_J.Gonzales.txt, 78.88688394089415, 42.55857389193829
900, Skeletonzombie_T_Avelange.txt, 104.48367591512674, 64.82026311673054
930, steve.txt, 96.96190984181523, 116.72835110866741
960, josh.txt, 90.67158937029278, 89.20333292587323
990, jackie.txt, 95.03384279404983, 69.04441697518216
1020, roth.txt, 108.10781862928383, 45.01765038645206
1050, Whiteclown_N_Hallin.txt, 114.64396355645337, 81.06323783283896
1080, swat_guy.txt, 102.05936855250378, 93.68149906967449
1110, Zombiegirl_W_Kurniawan.txt, 97.01812040021044, 89.91619094863027
1140, Survivor_A_Lusth.txt, 108.14096057409456, 80.57884483680897
1170, pfnn.txt, 94.7654990448147, 102.64304016365018
1200, Parasite_L_Starkie.txt, 103.34196007414778, 32.66998405924884
1230, suzie.txt, 95.23451417110442, 66.61970643921221
1260, copzombie_l_actisdato.txt, 106.22246348060952, 117.84163462997687
