Hips, 0, 0, 0
Spine, -0.0082, 10.5336, -0.5234
Spine1, -0.0000, 11.2995, -1.3253
Spine2, -0.0000, 13.7852, -2.7765
Neck, -0.0000, 10.1274, -2.8617
Head, -0.0000, 13.6474, -1.4137
Head_End, 0.0000, 30.8063, 7.0073
LeftShoulder, 15.0128, 10.9718, -0.3603
LeftArm, 25.7778, -2.5677, -13.3272
LeftForeArm, 29.7871, 0.0001, 0.0000
LeftHand, 27.9074, 0.0000, 0.0000
LeftHand_End, 18.5279, 0.0000, 0.0001
RightShoulder, -15.2631, 11.0054, -0.5813
RightArm, -25.8982, -2.5755, -13.2479
RightForeArm, -29.6836, 0.0000, 0.0000
RightHand, -27.5523, -0.0001, -0.0000
RightHand_End, -18.5885, 0.0001, 0.0000
LeftUpLeg, 18.8489, -5.5145, -4.5066
LeftLeg, -0.0859, -31.9189, 4.2738
LeftFoot, 0.1018, -31.7258, -6.9460
LeftToeBase, 1.0775, -26.5519, 14.3548
LeftToeBase_End, 0.9350, 0.3132, 15.6568
RightUpLeg, -18.8399, -5.5441, -4.8820
RightLeg, 0.1294, -31.9574, 3.9973
RightFoot, -0.1153, -31.6577, -6.2919
RightToeBase, -0.6564, -26.6300, 14.2733
RightToeBase_End, -0.7430, -0.4984, 15.7947
